t [s] | x [m]],0,0.000875,0.00175,0.002625,0.0035,0.004375,0.00525,0.006125,0.007,0.007875,0.00875,0.009625,0.0105,0.011375,0.01225,0.013125,0.014,0.014875,0.01575,0.016625,0.0175,0.018375,0.01925,0.020125,0.021,0.021875,0.02275,0.023625,0.0245,0.025375,0.02625,0.027125,0.028,0.028875,0.02975,0.030625,0.0315,0.032375,0.03325,0.034125
68.01,40.93,40.9291,40.9283,40.9274,40.9266,40.9257,40.9249,40.924,40.9232,40.9223,40.9215,40.9207,40.9198,40.919,40.9181,40.9173,40.9165,40.9156,40.9148,40.914,40.9131,40.9123,40.9115,40.9106,40.9098,40.909,40.9081,40.9073,40.9065,40.9056,40.9048,40.904,40.9031,40.9023,40.9015,40.9006,40.8998,40.899,40.8981,40.8973
69.01,40.9301,40.9292,40.9283,40.9275,40.9266,40.9258,40.9249,40.9241,40.9232,40.9224,40.9216,40.9207,40.9199,40.919,40.9182,40.9173,40.9165,40.9157,40.9148,40.914,40.9132,40.9123,40.9115,40.9107,40.9098,40.909,40.9082,40.9073,40.9065,40.9057,40.9048,40.904,40.9032,40.9023,40.9015,40.9007,40.8998,40.899,40.8981,40.8973
70.01,40.9301,40.9293,40.9284,40.9275,40.9267,40.9258,40.925,40.9241,40.9233,40.9224,40.9216,40.9208,40.9199,40.9191,40.9182,40.9174,40.9165,40.9157,40.9149,40.914,40.9132,40.9124,40.9115,40.9107,40.9098,40.909,40.9082,40.9073,40.9065,40.9057,40.9048,40.904,40.9032,40.9023,40.9015,40.9007,40.8998,40.899,40.8981,40.8973
71.01,40.9302,40.9293,40.9285,40.9276,40.9267,40.9259,40.925,40.9242,40.9233,40.9225,40.9216,40.9208,40.92,40.9191,40.9183,40.9174,40.9166,40.9157,40.9149,40.9141,40.9132,40.9124,40.9115,40.9107,40.9099,40.909,40.9082,40.9074,40.9065,40.9057,40.9049,40.904,40.9032,40.9023,40.9015,40.9007,40.8998,40.899,40.8982,40.8973
72.01,40.9302,40.9294,40.9285,40.9276,40.9268,40.9259,40.9251,40.9242,40.9234,40.9225,40.9217,40.9208,40.92,40.9192,40.9183,40.9175,40.9166,40.9158,40.9149,40.9141,40.9133,40.9124,40.9116,40.9107,40.9099,40.9091,40.9082,40.9074,40.9065,40.9057,40.9049,40.904,40.9032,40.9024,40.9015,40.9007,40.8998,40.899,40.8982,40.8973
73,40.9303,40.9294,40.9286,40.9277,40.9268,40.926,40.9251,40.9243,40.9234,40.9226,40.9217,40.9209,40.92,40.9192,40.9183,40.9175,40.9167,40.9158,40.915,40.9141,40.9133,40.9124,40.9116,40.9108,40.9099,40.9091,40.9082,40.9074,40.9066,40.9057,40.9049,40.904,40.9032,40.9024,40.9015,40.9007,40.8998,40.899,40.8982,40.8973
74,40.9303,40.9295,40.9286,40.9277,40.9269,40.926,40.9252,40.9243,40.9235,40.9226,40.9218,40.9209,40.9201,40.9192,40.9184,40.9175,40.9167,40.9158,40.915,40.9142,40.9133,40.9125,40.9116,40.9108,40.9099,40.9091,40.9083,40.9074,40.9066,40.9057,40.9049,40.9041,40.9032,40.9024,40.9015,40.9007,40.8998,40.899,40.8982,40.8973
75,40.9304,40.9295,40.9286,40.9278,40.9269,40.9261,40.9252,40.9244,40.9235,40.9227,40.9218,40.921,40.9201,40.9193,40.9184,40.9176,40.9167,40.9159,40.915,40.9142,40.9133,40.9125,40.9117,40.9108,40.91,40.9091,40.9083,40.9074,40.9066,40.9057,40.9049,40.9041,40.9032,40.9024,40.9015,40.9007,40.8998,40.899,40.8982,40.8973
76,40.9304,40.9295,40.9287,40.9278,40.927,40.9261,40.9253,40.9244,40.9236,40.9227,40.9218,40.921,40.9201,40.9193,40.9184,40.9176,40.9168,40.9159,40.9151,40.9142,40.9134,40.9125,40.9117,40.9108,40.91,40.9091,40.9083,40.9075,40.9066,40.9058,40.9049,40.9041,40.9032,40.9024,40.9015,40.9007,40.8999,40.899,40.8982,40.8973
77,40.9305,40.9296,40.9287,40.9279,40.927,40.9262,40.9253,40.9244,40.9236,40.9227,40.9219,40.921,40.9202,40.9193,40.9185,40.9176,40.9168,40.9159,40.9151,40.9142,40.9134,40.9125,40.9117,40.9108,40.91,40.9092,40.9083,40.9075,40.9066,40.9058,40.9049,40.9041,40.9032,40.9024,40.9015,40.9007,40.8999,40.899,40.8982,40.8973
78,40.9305,40.9296,40.9288,40.9279,40.9271,40.9262,40.9253,40.9245,40.9236,40.9228,40.9219,40.9211,40.9202,40.9194,40.9185,40.9177,40.9168,40.916,40.9151,40.9143,40.9134,40.9126,40.9117,40.9109,40.91,40.9092,40.9083,40.9075,40.9066,40.9058,40.9049,40.9041,40.9032,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
79,40.9305,40.9297,40.9288,40.9279,40.9271,40.9262,40.9254,40.9245,40.9237,40.9228,40.922,40.9211,40.9202,40.9194,40.9185,40.9177,40.9168,40.916,40.9151,40.9143,40.9134,40.9126,40.9117,40.9109,40.91,40.9092,40.9083,40.9075,40.9066,40.9058,40.905,40.9041,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
80,40.9306,40.9297,40.9288,40.928,40.9271,40.9263,40.9254,40.9245,40.9237,40.9228,40.922,40.9211,40.9203,40.9194,40.9186,40.9177,40.9169,40.916,40.9152,40.9143,40.9135,40.9126,40.9118,40.9109,40.9101,40.9092,40.9084,40.9075,40.9067,40.9058,40.905,40.9041,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
81,40.9306,40.9297,40.9289,40.928,40.9272,40.9263,40.9254,40.9246,40.9237,40.9229,40.922,40.9212,40.9203,40.9194,40.9186,40.9177,40.9169,40.916,40.9152,40.9143,40.9135,40.9126,40.9118,40.9109,40.9101,40.9092,40.9084,40.9075,40.9067,40.9058,40.905,40.9041,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
82,40.9306,40.9298,40.9289,40.9281,40.9272,40.9263,40.9255,40.9246,40.9238,40.9229,40.922,40.9212,40.9203,40.9195,40.9186,40.9178,40.9169,40.9161,40.9152,40.9143,40.9135,40.9126,40.9118,40.9109,40.9101,40.9092,40.9084,40.9075,40.9067,40.9058,40.905,40.9041,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
83,40.9307,40.9298,40.9289,40.9281,40.9272,40.9264,40.9255,40.9246,40.9238,40.9229,40.9221,40.9212,40.9204,40.9195,40.9186,40.9178,40.9169,40.9161,40.9152,40.9144,40.9135,40.9127,40.9118,40.911,40.9101,40.9093,40.9084,40.9075,40.9067,40.9058,40.905,40.9041,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
84,40.9307,40.9298,40.929,40.9281,40.9273,40.9264,40.9255,40.9247,40.9238,40.923,40.9221,40.9212,40.9204,40.9195,40.9187,40.9178,40.917,40.9161,40.9152,40.9144,40.9135,40.9127,40.9118,40.911,40.9101,40.9093,40.9084,40.9076,40.9067,40.9059,40.905,40.9041,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
85,40.9307,40.9299,40.929,40.9281,40.9273,40.9264,40.9256,40.9247,40.9238,40.923,40.9221,40.9213,40.9204,40.9195,40.9187,40.9178,40.917,40.9161,40.9153,40.9144,40.9136,40.9127,40.9118,40.911,40.9101,40.9093,40.9084,40.9076,40.9067,40.9059,40.905,40.9042,40.9033,40.9024,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
86,40.9308,40.9299,40.929,40.9282,40.9273,40.9264,40.9256,40.9247,40.9239,40.923,40.9221,40.9213,40.9204,40.9196,40.9187,40.9179,40.917,40.9161,40.9153,40.9144,40.9136,40.9127,40.9119,40.911,40.9101,40.9093,40.9084,40.9076,40.9067,40.9059,40.905,40.9042,40.9033,40.9025,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
87,40.9308,40.9299,40.9291,40.9282,40.9273,40.9265,40.9256,40.9247,40.9239,40.923,40.9222,40.9213,40.9204,40.9196,40.9187,40.9179,40.917,40.9162,40.9153,40.9144,40.9136,40.9127,40.9119,40.911,40.9102,40.9093,40.9084,40.9076,40.9067,40.9059,40.905,40.9042,40.9033,40.9025,40.9016,40.9007,40.8999,40.899,40.8982,40.8973
88,40.9308,40.93,40.9291,40.9282,40.9274,40.9265,40.9256,40.9248,40.9239,40.923,40.9222,40.9213,40.9205,40.9196,40.9187,40.9179,40.917,40.9162,40.9153,40.9145,40.9136,40.9127,40.9119,40.911,40.9102,40.9093,40.9085,40.9076,40.9067,40.9059,40.905,40.9042,40.9033,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
89,40.9308,40.93,40.9291,40.9282,40.9274,40.9265,40.9257,40.9248,40.9239,40.9231,40.9222,40.9213,40.9205,40.9196,40.9188,40.9179,40.917,40.9162,40.9153,40.9145,40.9136,40.9128,40.9119,40.911,40.9102,40.9093,40.9085,40.9076,40.9068,40.9059,40.905,40.9042,40.9033,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
90,40.9309,40.93,40.9291,40.9283,40.9274,40.9265,40.9257,40.9248,40.924,40.9231,40.9222,40.9214,40.9205,40.9196,40.9188,40.9179,40.9171,40.9162,40.9153,40.9145,40.9136,40.9128,40.9119,40.9111,40.9102,40.9093,40.9085,40.9076,40.9068,40.9059,40.905,40.9042,40.9033,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
91,40.9309,40.93,40.9292,40.9283,40.9274,40.9266,40.9257,40.9248,40.924,40.9231,40.9222,40.9214,40.9205,40.9197,40.9188,40.9179,40.9171,40.9162,40.9154,40.9145,40.9136,40.9128,40.9119,40.9111,40.9102,40.9093,40.9085,40.9076,40.9068,40.9059,40.9051,40.9042,40.9033,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
92,40.9309,40.93,40.9292,40.9283,40.9274,40.9266,40.9257,40.9249,40.924,40.9231,40.9223,40.9214,40.9205,40.9197,40.9188,40.918,40.9171,40.9162,40.9154,40.9145,40.9137,40.9128,40.9119,40.9111,40.9102,40.9094,40.9085,40.9076,40.9068,40.9059,40.9051,40.9042,40.9033,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
93,40.9309,40.9301,40.9292,40.9283,40.9275,40.9266,40.9257,40.9249,40.924,40.9231,40.9223,40.9214,40.9206,40.9197,40.9188,40.918,40.9171,40.9162,40.9154,40.9145,40.9137,40.9128,40.9119,40.9111,40.9102,40.9094,40.9085,40.9076,40.9068,40.9059,40.9051,40.9042,40.9033,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
94,40.931,40.9301,40.9292,40.9284,40.9275,40.9266,40.9258,40.9249,40.924,40.9232,40.9223,40.9214,40.9206,40.9197,40.9188,40.918,40.9171,40.9163,40.9154,40.9145,40.9137,40.9128,40.912,40.9111,40.9102,40.9094,40.9085,40.9077,40.9068,40.9059,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
95,40.931,40.9301,40.9292,40.9284,40.9275,40.9266,40.9258,40.9249,40.924,40.9232,40.9223,40.9215,40.9206,40.9197,40.9189,40.918,40.9171,40.9163,40.9154,40.9146,40.9137,40.9128,40.912,40.9111,40.9102,40.9094,40.9085,40.9077,40.9068,40.9059,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
96,40.931,40.9301,40.9293,40.9284,40.9275,40.9267,40.9258,40.9249,40.9241,40.9232,40.9223,40.9215,40.9206,40.9197,40.9189,40.918,40.9171,40.9163,40.9154,40.9146,40.9137,40.9128,40.912,40.9111,40.9103,40.9094,40.9085,40.9077,40.9068,40.9059,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.899,40.8982,40.8973
97,40.931,40.9301,40.9293,40.9284,40.9275,40.9267,40.9258,40.9249,40.9241,40.9232,40.9223,40.9215,40.9206,40.9198,40.9189,40.918,40.9172,40.9163,40.9154,40.9146,40.9137,40.9128,40.912,40.9111,40.9103,40.9094,40.9085,40.9077,40.9068,40.9059,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.8991,40.8982,40.8973
98,40.931,40.9302,40.9293,40.9284,40.9276,40.9267,40.9258,40.925,40.9241,40.9232,40.9224,40.9215,40.9206,40.9198,40.9189,40.918,40.9172,40.9163,40.9154,40.9146,40.9137,40.9129,40.912,40.9111,40.9103,40.9094,40.9085,40.9077,40.9068,40.906,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.8991,40.8982,40.8973
99,40.931,40.9302,40.9293,40.9284,40.9276,40.9267,40.9258,40.925,40.9241,40.9232,40.9224,40.9215,40.9206,40.9198,40.9189,40.918,40.9172,40.9163,40.9155,40.9146,40.9137,40.9129,40.912,40.9111,40.9103,40.9094,40.9085,40.9077,40.9068,40.906,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.8991,40.8982,40.8973
100,40.9311,40.9302,40.9293,40.9285,40.9276,40.9267,40.9259,40.925,40.9241,40.9233,40.9224,40.9215,40.9207,40.9198,40.9189,40.9181,40.9172,40.9163,40.9155,40.9146,40.9137,40.9129,40.912,40.9111,40.9103,40.9094,40.9086,40.9077,40.9068,40.906,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.8991,40.8982,40.8973
101,40.9311,40.9302,40.9293,40.9285,40.9276,40.9267,40.9259,40.925,40.9241,40.9233,40.9224,40.9215,40.9207,40.9198,40.9189,40.9181,40.9172,40.9163,40.9155,40.9146,40.9137,40.9129,40.912,40.9112,40.9103,40.9094,40.9086,40.9077,40.9068,40.906,40.9051,40.9042,40.9034,40.9025,40.9016,40.9008,40.8999,40.8991,40.8982,40.8973
102,40.9311,40.9302,40.9294,40.9285,40.9276,40.9267,40.9259,40.925,40.9241,40.9233,40.9224,40.9215,40.9207,40.9198,40.9189,40.9181,40.9172,40.9163,40.9155,40.9146,40.9138,40.9129,40.912,40.9112,40.9103,40.9094,40.9086,40.9077,40.9068,40.906,40.9051,40.9042,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
103,40.9311,40.9302,40.9294,40.9285,40.9276,40.9268,40.9259,40.925,40.9242,40.9233,40.9224,40.9216,40.9207,40.9198,40.919,40.9181,40.9172,40.9164,40.9155,40.9146,40.9138,40.9129,40.912,40.9112,40.9103,40.9094,40.9086,40.9077,40.9068,40.906,40.9051,40.9042,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
104,40.9311,40.9302,40.9294,40.9285,40.9276,40.9268,40.9259,40.925,40.9242,40.9233,40.9224,40.9216,40.9207,40.9198,40.919,40.9181,40.9172,40.9164,40.9155,40.9146,40.9138,40.9129,40.912,40.9112,40.9103,40.9094,40.9086,40.9077,40.9068,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
105,40.9311,40.9303,40.9294,40.9285,40.9277,40.9268,40.9259,40.925,40.9242,40.9233,40.9224,40.9216,40.9207,40.9198,40.919,40.9181,40.9172,40.9164,40.9155,40.9146,40.9138,40.9129,40.912,40.9112,40.9103,40.9094,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
106,40.9311,40.9303,40.9294,40.9285,40.9277,40.9268,40.9259,40.9251,40.9242,40.9233,40.9225,40.9216,40.9207,40.9199,40.919,40.9181,40.9173,40.9164,40.9155,40.9147,40.9138,40.9129,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
107,40.9312,40.9303,40.9294,40.9285,40.9277,40.9268,40.9259,40.9251,40.9242,40.9233,40.9225,40.9216,40.9207,40.9199,40.919,40.9181,40.9173,40.9164,40.9155,40.9147,40.9138,40.9129,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
108,40.9312,40.9303,40.9294,40.9286,40.9277,40.9268,40.9259,40.9251,40.9242,40.9233,40.9225,40.9216,40.9207,40.9199,40.919,40.9181,40.9173,40.9164,40.9155,40.9147,40.9138,40.9129,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
109,40.9312,40.9303,40.9294,40.9286,40.9277,40.9268,40.926,40.9251,40.9242,40.9233,40.9225,40.9216,40.9207,40.9199,40.919,40.9181,40.9173,40.9164,40.9155,40.9147,40.9138,40.9129,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
110,40.9312,40.9303,40.9294,40.9286,40.9277,40.9268,40.926,40.9251,40.9242,40.9234,40.9225,40.9216,40.9208,40.9199,40.919,40.9181,40.9173,40.9164,40.9155,40.9147,40.9138,40.9129,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
111,40.9312,40.9303,40.9295,40.9286,40.9277,40.9268,40.926,40.9251,40.9242,40.9234,40.9225,40.9216,40.9208,40.9199,40.919,40.9182,40.9173,40.9164,40.9156,40.9147,40.9138,40.9129,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
112,40.9312,40.9303,40.9295,40.9286,40.9277,40.9269,40.926,40.9251,40.9242,40.9234,40.9225,40.9216,40.9208,40.9199,40.919,40.9182,40.9173,40.9164,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9103,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
113,40.9312,40.9303,40.9295,40.9286,40.9277,40.9269,40.926,40.9251,40.9243,40.9234,40.9225,40.9216,40.9208,40.9199,40.919,40.9182,40.9173,40.9164,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9077,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
114,40.9312,40.9304,40.9295,40.9286,40.9277,40.9269,40.926,40.9251,40.9243,40.9234,40.9225,40.9216,40.9208,40.9199,40.919,40.9182,40.9173,40.9164,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
115,40.9312,40.9304,40.9295,40.9286,40.9277,40.9269,40.926,40.9251,40.9243,40.9234,40.9225,40.9217,40.9208,40.9199,40.919,40.9182,40.9173,40.9164,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9051,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
116,40.9312,40.9304,40.9295,40.9286,40.9278,40.9269,40.926,40.9251,40.9243,40.9234,40.9225,40.9217,40.9208,40.9199,40.9191,40.9182,40.9173,40.9164,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
117,40.9312,40.9304,40.9295,40.9286,40.9278,40.9269,40.926,40.9251,40.9243,40.9234,40.9225,40.9217,40.9208,40.9199,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
118,40.9313,40.9304,40.9295,40.9286,40.9278,40.9269,40.926,40.9252,40.9243,40.9234,40.9225,40.9217,40.9208,40.9199,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9138,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
119,40.9313,40.9304,40.9295,40.9286,40.9278,40.9269,40.926,40.9252,40.9243,40.9234,40.9226,40.9217,40.9208,40.9199,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
120,40.9313,40.9304,40.9295,40.9287,40.9278,40.9269,40.926,40.9252,40.9243,40.9234,40.9226,40.9217,40.9208,40.9199,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9025,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
121,40.9313,40.9304,40.9295,40.9287,40.9278,40.9269,40.926,40.9252,40.9243,40.9234,40.9226,40.9217,40.9208,40.9199,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9112,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
122,40.9313,40.9304,40.9295,40.9287,40.9278,40.9269,40.926,40.9252,40.9243,40.9234,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
123,40.9313,40.9304,40.9295,40.9287,40.9278,40.9269,40.9261,40.9252,40.9243,40.9234,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9173,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
124,40.9313,40.9304,40.9295,40.9287,40.9278,40.9269,40.9261,40.9252,40.9243,40.9234,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
125,40.9313,40.9304,40.9296,40.9287,40.9278,40.9269,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9086,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
126,40.9313,40.9304,40.9296,40.9287,40.9278,40.9269,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
127,40.9313,40.9304,40.9296,40.9287,40.9278,40.9269,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9147,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
128,40.9313,40.9304,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9208,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
129,40.9313,40.9304,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
130,40.9313,40.9304,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
131,40.9313,40.9305,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
132,40.9313,40.9305,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9243,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9182,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
133,40.9313,40.9305,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9244,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9183,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9121,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
134,40.9313,40.9305,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9244,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9183,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9122,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
135,40.9313,40.9305,40.9296,40.9287,40.9278,40.927,40.9261,40.9252,40.9244,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9183,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9122,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.906,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
136,40.9313,40.9305,40.9296,40.9287,40.9279,40.927,40.9261,40.9252,40.9244,40.9235,40.9226,40.9217,40.9209,40.92,40.9191,40.9183,40.9174,40.9165,40.9156,40.9148,40.9139,40.913,40.9122,40.9113,40.9104,40.9095,40.9087,40.9078,40.9069,40.9061,40.9052,40.9043,40.9034,40.9026,40.9017,40.9008,40.8999,40.8991,40.8982,40.8973
